onset	duration	sample	value	event_onset	event_type
58.98144531	0.00048828125	15099.25	Alt	15100.25	Alt
58.98535156	0.00048828125	15100.25	Alt	15101.25	Alt
58.98925781	0.00048828125	15101.25	Alt	15102.25	Alt
58.99316406	0.00048828125	15102.25	Alt	15103.25	Alt
58.99707031	0.00048828125	15103.25	Alt	15104.25	Alt
59.00097656	0.00048828125	15104.25	Alt	15105.25	Alt
59.00488281	0.00048828125	15105.25	Alt	15106.25	Alt
59.00878906	0.00048828125	15106.25	Alt	15107.25	Alt
59.01269531	0.00048828125	15107.25	Alt	15108.25	Alt
59.01660156	0.00048828125	15108.25	Alt	15109.25	Alt
59.02050781	0.00048828125	15109.25	Alt	15110.25	Alt
59.02441406	0.00048828125	15110.25	Alt	15111.25	Alt
59.02832031	0.00048828125	15111.25	Alt	15112.25	Alt
59.03222656	0.00048828125	15112.25	Alt	15113.25	Alt
59.03613281	0.00048828125	15113.25	Alt	15114.25	Alt
59.04003906	0.00048828125	15114.25	Alt	15115.25	Alt
59.04394531	0.00048828125	15115.25	Alt	15116.25	Alt
59.04785156	0.00048828125	15116.25	Alt	15117.25	Alt
59.05175781	0.00048828125	15117.25	Alt	15118.25	Alt
59.05566406	0.00048828125	15118.25	Alt	15119.25	Alt
59.05957031	0.00048828125	15119.25	Alt	15120.25	Alt
59.06347656	0.00048828125	15120.25	Alt	15121.25	Alt
59.06738281	0.00048828125	15121.25	Alt	15122.25	Alt
59.07128906	0.00048828125	15122.25	Alt	15123.25	Alt
59.07519531	0.00048828125	15123.25	Alt	15124.25	Alt
59.07910156	0.00048828125	15124.25	Alt	15125.25	Alt
59.08300781	0.00048828125	15125.25	Alt	15126.25	Alt
59.08691406	0.00048828125	15126.25	Alt	15127.25	Alt
59.09082031	0.00048828125	15127.25	Alt	15128.25	Alt
59.09472656	0.00048828125	15128.25	Alt	15129.25	Alt
59.09863281	0.00048828125	15129.25	Alt	15130.25	Alt
59.10253906	0.00048828125	15130.25	Alt	15131.25	Alt
59.10644531	0.00048828125	15131.25	Alt	15132.25	Alt
59.11035156	0.00048828125	15132.25	Alt	15133.25	Alt
59.11425781	0.00048828125	15133.25	Alt	15134.25	Alt
59.11816406	0.00048828125	15134.25	Alt	15135.25	Alt
59.12207031	0.00048828125	15135.25	Alt	15136.25	Alt
59.12597656	0.00048828125	15136.25	Alt	15137.25	Alt
59.12988281	0.00048828125	15137.25	Alt	15138.25	Alt
59.13378906	0.00048828125	15138.25	Alt	15139.25	Alt
59.13769531	0.00048828125	15139.25	Alt	15140.25	Alt
59.14160156	0.00048828125	15140.25	Alt	15141.25	Alt
59.14550781	0.00048828125	15141.25	Alt	15142.25	Alt
59.14941406	0.00048828125	15142.25	Alt	15143.25	Alt
59.15332031	0.00048828125	15143.25	Alt	15144.25	Alt
59.15771484	0.00048828125	15144.375	Alt	15145.375	Alt
59.16162109	0.00048828125	15145.375	Alt	15146.375	Alt
59.16552734	0.00048828125	15146.375	Alt	15147.375	Alt
59.16943359	0.00048828125	15147.375	Alt	15148.375	Alt
59.17333984	0.00048828125	15148.375	Alt	15149.375	Alt
59.17724609	0.00048828125	15149.375	Alt	15150.375	Alt
59.18115234	0.00048828125	15150.375	Alt	15151.375	Alt
59.18505859	0.00048828125	15151.375	Alt	15152.375	Alt
59.18896484	0.00048828125	15152.375	Alt	15153.375	Alt
59.19287109	0.00048828125	15153.375	Alt	15154.375	Alt
59.19677734	0.00048828125	15154.375	Alt	15155.375	Alt
59.20068359	0.00048828125	15155.375	Alt	15156.375	Alt
59.20458984	0.00048828125	15156.375	Alt	15157.375	Alt
59.20849609	0.00048828125	15157.375	Alt	15158.375	Alt
59.21240234	0.00048828125	15158.375	Alt	15159.375	Alt
59.21630859	0.00048828125	15159.375	Alt	15160.375	Alt
59.22021484	0.00048828125	15160.375	Alt	15161.375	Alt
59.22412109	0.00048828125	15161.375	Alt	15162.375	Alt
59.22802734	0.00048828125	15162.375	Alt	15163.375	Alt
59.23193359	0.00048828125	15163.375	Alt	15164.375	Alt
59.23583984	0.00048828125	15164.375	Alt	15165.375	Alt
59.23974609	0.00048828125	15165.375	Alt	15166.375	Alt
59.24365234	0.00048828125	15166.375	Alt	15167.375	Alt
59.24755859	0.00048828125	15167.375	Alt	15168.375	Alt
59.25146484	0.00048828125	15168.375	Alt	15169.375	Alt
59.25537109	0.00048828125	15169.375	Alt	15170.375	Alt
59.25927734	0.00048828125	15170.375	Alt	15171.375	Alt
59.26318359	0.00048828125	15171.375	Alt	15172.375	Alt
59.26708984	0.00048828125	15172.375	Alt	15173.375	Alt
59.27099609	0.00048828125	15173.375	Alt	15174.375	Alt
59.27490234	0.00048828125	15174.375	Alt	15175.375	Alt
59.27880859	0.00048828125	15175.375	Alt	15176.375	Alt
59.28271484	0.00048828125	15176.375	Alt	15177.375	Alt
59.28662109	0.00048828125	15177.375	Alt	15178.375	Alt
59.29052734	0.00048828125	15178.375	Alt	15179.375	Alt
59.29443359	0.00048828125	15179.375	Alt	15180.375	Alt
59.29833984	0.00048828125	15180.375	Alt	15181.375	Alt
59.30224609	0.00048828125	15181.375	Alt	15182.375	Alt
59.30615234	0.00048828125	15182.375	Alt	15183.375	Alt
59.31005859	0.00048828125	15183.375	Alt	15184.375	Alt
59.31396484	0.00048828125	15184.375	Alt	15185.375	Alt
59.31787109	0.00048828125	15185.375	Alt	15186.375	Alt
59.32177734	0.00048828125	15186.375	Alt	15187.375	Alt
59.32568359	0.00048828125	15187.375	Alt	15188.375	Alt
59.32958984	0.00048828125	15188.375	Alt	15189.375	Alt
59.33349609	0.00048828125	15189.375	Alt	15190.375	Alt
59.33740234	0.00048828125	15190.375	Alt	15191.375	Alt
59.34130859	0.00048828125	15191.375	Alt	15192.375	Alt
59.34521484	0.00048828125	15192.375	Alt	15193.375	Alt
59.34912109	0.00048828125	15193.375	Alt	15194.375	Alt
59.35302734	0.00048828125	15194.375	Alt	15195.375	Alt
59.35693359	0.00048828125	15195.375	Alt	15196.375	Alt
59.36181641	0.00048828125	15196.625	Alt	15197.625	Alt
59.36572266	0.00048828125	15197.625	Alt	15198.625	Alt
59.36962891	0.00048828125	15198.625	Alt	15199.625	Alt
59.37353516	0.00048828125	15199.625	Alt	15200.625	Alt
59.37744141	0.00048828125	15200.625	Alt	15201.625	Alt
59.38134766	0.00048828125	15201.625	Alt	15202.625	Alt
59.38525391	0.00048828125	15202.625	Alt	15203.625	Alt
59.38916016	0.00048828125	15203.625	Alt	15204.625	Alt
59.39306641	0.00048828125	15204.625	Alt	15205.625	Alt
59.39697266	0.00048828125	15205.625	Alt	15206.625	Alt
59.40087891	0.00048828125	15206.625	Alt	15207.625	Alt
59.40478516	0.00048828125	15207.625	Alt	15208.625	Alt
59.40869141	0.00048828125	15208.625	Alt	15209.625	Alt
59.41259766	0.00048828125	15209.625	Alt	15210.625	Alt
59.41650391	0.00048828125	15210.625	Alt	15211.625	Alt
59.42041016	0.00048828125	15211.625	Alt	15212.625	Alt
59.42431641	0.00048828125	15212.625	Alt	15213.625	Alt
59.42822266	0.00048828125	15213.625	Alt	15214.625	Alt
59.43212891	0.00048828125	15214.625	Alt	15215.625	Alt
59.43603516	0.00048828125	15215.625	Alt	15216.625	Alt
59.43994141	0.00048828125	15216.625	Alt	15217.625	Alt
59.44384766	0.00048828125	15217.625	Alt	15218.625	Alt
59.44775391	0.00048828125	15218.625	Alt	15219.625	Alt
59.45166016	0.00048828125	15219.625	Alt	15220.625	Alt
59.45556641	0.00048828125	15220.625	Alt	15221.625	Alt
59.45947266	0.00048828125	15221.625	Alt	15222.625	Alt
59.46337891	0.00048828125	15222.625	Alt	15223.625	Alt
59.46728516	0.00048828125	15223.625	Alt	15224.625	Alt
59.47119141	0.00048828125	15224.625	Alt	15225.625	Alt
59.47509766	0.00048828125	15225.625	Alt	15226.625	Alt
59.47900391	0.00048828125	15226.625	Alt	15227.625	Alt
59.48291016	0.00048828125	15227.625	Alt	15228.625	Alt
59.48681641	0.00048828125	15228.625	Alt	15229.625	Alt
59.49072266	0.00048828125	15229.625	Alt	15230.625	Alt
59.49462891	0.00048828125	15230.625	Alt	15231.625	Alt
59.49853516	0.00048828125	15231.625	Alt	15232.625	Alt
59.50244141	0.00048828125	15232.625	Alt	15233.625	Alt
59.50634766	0.00048828125	15233.625	Alt	15234.625	Alt
59.51025391	0.00048828125	15234.625	Alt	15235.625	Alt
59.51416016	0.00048828125	15235.625	Alt	15236.625	Alt
59.51806641	0.00048828125	15236.625	Alt	15237.625	Alt
59.52197266	0.00048828125	15237.625	Alt	15238.625	Alt
59.52587891	0.00048828125	15238.625	Alt	15239.625	Alt
59.52978516	0.00048828125	15239.625	Alt	15240.625	Alt
59.53369141	0.00048828125	15240.625	Alt	15241.625	Alt
59.53759766	0.00048828125	15241.625	Alt	15242.625	Alt
59.54150391	0.00048828125	15242.625	Alt	15243.625	Alt
59.54541016	0.00048828125	15243.625	Alt	15244.625	Alt
59.54931641	0.00048828125	15244.625	Alt	15245.625	Alt
59.55322266	0.00048828125	15245.625	Alt	15246.625	Alt
59.55712891	0.00048828125	15246.625	Alt	15247.625	Alt
59.56103516	0.00048828125	15247.625	Alt	15248.625	Alt
59.56494141	0.00048828125	15248.625	Alt	15249.625	Alt
59.56884766	0.00048828125	15249.625	Alt	15250.625	Alt
59.57275391	0.00048828125	15250.625	Alt	15251.625	Alt
59.57666016	0.00048828125	15251.625	Alt	15252.625	Alt
59.58056641	0.00048828125	15252.625	Alt	15253.625	Alt
59.58447266	0.00048828125	15253.625	Alt	15254.625	Alt
59.58837891	0.00048828125	15254.625	Alt	15255.625	Alt
59.59228516	0.00048828125	15255.625	Alt	15256.625	Alt
59.59619141	0.00048828125	15256.625	Alt	15257.625	Alt
59.60009766	0.00048828125	15257.625	Alt	15258.625	Alt
59.60400391	0.00048828125	15258.625	Alt	15259.625	Alt
59.60791016	0.00048828125	15259.625	Alt	15260.625	Alt
59.61181641	0.00048828125	15260.625	Alt	15261.625	Alt
59.61572266	0.00048828125	15261.625	Alt	15262.625	Alt
59.61962891	0.00048828125	15262.625	Alt	15263.625	Alt
59.62353516	0.00048828125	15263.625	Alt	15264.625	Alt
59.62744141	0.00048828125	15264.625	Alt	15265.625	Alt
59.63134766	0.00048828125	15265.625	Alt	15266.625	Alt
59.63574219	0.00048828125	15266.75	Alt	15267.75	Alt
59.63964844	0.00048828125	15267.75	Alt	15268.75	Alt
59.64355469	0.00048828125	15268.75	Alt	15269.75	Alt
59.64746094	0.00048828125	15269.75	Alt	15270.75	Alt
59.65136719	0.00048828125	15270.75	Alt	15271.75	Alt
59.65527344	0.00048828125	15271.75	Alt	15272.75	Alt
59.65917969	0.00048828125	15272.75	Alt	15273.75	Alt
59.66308594	0.00048828125	15273.75	Alt	15274.75	Alt
59.66699219	0.00048828125	15274.75	Alt	15275.75	Alt
59.67089844	0.00048828125	15275.75	Alt	15276.75	Alt
59.67480469	0.00048828125	15276.75	Alt	15277.75	Alt
59.67871094	0.00048828125	15277.75	Alt	15278.75	Alt
59.68261719	0.00048828125	15278.75	Alt	15279.75	Alt
59.68652344	0.00048828125	15279.75	Alt	15280.75	Alt
59.69042969	0.00048828125	15280.75	Alt	15281.75	Alt
59.69433594	0.00048828125	15281.75	Alt	15282.75	Alt
59.69824219	0.00048828125	15282.75	Alt	15283.75	Alt
59.70214844	0.00048828125	15283.75	Alt	15284.75	Alt
59.70605469	0.00048828125	15284.75	Alt	15285.75	Alt
59.70996094	0.00048828125	15285.75	Alt	15286.75	Alt
59.71386719	0.00048828125	15286.75	Alt	15287.75	Alt
59.71777344	0.00048828125	15287.75	Alt	15288.75	Alt
59.72167969	0.00048828125	15288.75	Alt	15289.75	Alt
59.72558594	0.00048828125	15289.75	Alt	15290.75	Alt
59.72949219	0.00048828125	15290.75	Alt	15291.75	Alt
59.73339844	0.00048828125	15291.75	Alt	15292.75	Alt
59.73730469	0.00048828125	15292.75	Alt	15293.75	Alt
59.74121094	0.00048828125	15293.75	Alt	15294.75	Alt
59.74511719	0.00048828125	15294.75	Alt	15295.75	Alt
59.74902344	0.00048828125	15295.75	Alt	15296.75	Alt
59.75292969	0.00048828125	15296.75	Alt	15297.75	Alt
59.75683594	0.00048828125	15297.75	Alt	15298.75	Alt
59.76074219	0.00048828125	15298.75	Alt	15299.75	Alt
59.76464844	0.00048828125	15299.75	Alt	15300.75	Alt
59.76855469	0.00048828125	15300.75	Alt	15301.75	Alt
59.77246094	0.00048828125	15301.75	Tab	15302.75	Tab
59.77246094	0.00048828125	15301.75	Alt	15302.75	Alt
59.77636719	0.00048828125	15302.75	Tab	15303.75	Tab
59.77636719	0.00048828125	15302.75	Alt	15303.75	Alt
59.78027344	0.00048828125	15303.75	Tab	15304.75	Tab
59.78027344	0.00048828125	15303.75	Alt	15304.75	Alt
59.78417969	0.00048828125	15304.75	Tab	15305.75	Tab
59.78417969	0.00048828125	15304.75	Alt	15305.75	Alt
59.78808594	0.00048828125	15305.75	Tab	15306.75	Tab
59.78808594	0.00048828125	15305.75	Alt	15306.75	Alt
59.79199219	0.00048828125	15306.75	Tab	15307.75	Tab
59.79199219	0.00048828125	15306.75	Alt	15307.75	Alt
59.79589844	0.00048828125	15307.75	Tab	15308.75	Tab
59.79589844	0.00048828125	15307.75	Alt	15308.75	Alt
59.79980469	0.00048828125	15308.75	Tab	15309.75	Tab
59.79980469	0.00048828125	15308.75	Alt	15309.75	Alt
59.80371094	0.00048828125	15309.75	Tab	15310.75	Tab
59.80371094	0.00048828125	15309.75	Alt	15310.75	Alt
59.80761719	0.00048828125	15310.75	Tab	15311.75	Tab
59.80761719	0.00048828125	15310.75	Alt	15311.75	Alt
59.81152344	0.00048828125	15311.75	Tab	15312.75	Tab
59.81152344	0.00048828125	15311.75	Alt	15312.75	Alt
59.81542969	0.00048828125	15312.75	Tab	15313.75	Tab
59.81542969	0.00048828125	15312.75	Alt	15313.75	Alt
59.81933594	0.00048828125	15313.75	Tab	15314.75	Tab
59.81933594	0.00048828125	15313.75	Alt	15314.75	Alt
59.82324219	0.00048828125	15314.75	Tab	15315.75	Tab
59.82324219	0.00048828125	15314.75	Alt	15315.75	Alt
59.82714844	0.00048828125	15315.75	Tab	15316.75	Tab
59.82714844	0.00048828125	15315.75	Alt	15316.75	Alt
59.83105469	0.00048828125	15316.75	Tab	15317.75	Tab
59.83105469	0.00048828125	15316.75	Alt	15317.75	Alt
59.83496094	0.00048828125	15317.75	Tab	15318.75	Tab
59.83496094	0.00048828125	15317.75	Alt	15318.75	Alt
59.83886719	0.00048828125	15318.75	Tab	15319.75	Tab
59.83886719	0.00048828125	15318.75	Alt	15319.75	Alt
59.84277344	0.00048828125	15319.75	Tab	15320.75	Tab
59.84277344	0.00048828125	15319.75	Alt	15320.75	Alt
59.84667969	0.00048828125	15320.75	Tab	15321.75	Tab
59.84667969	0.00048828125	15320.75	Alt	15321.75	Alt
59.85058594	0.00048828125	15321.75	Tab	15322.75	Tab
59.85058594	0.00048828125	15321.75	Alt	15322.75	Alt
59.85449219	0.00048828125	15322.75	Tab	15323.75	Tab
59.85449219	0.00048828125	15322.75	Alt	15323.75	Alt
59.85839844	0.00048828125	15323.75	Tab	15324.75	Tab
59.85839844	0.00048828125	15323.75	Alt	15324.75	Alt
59.86230469	0.00048828125	15324.75	Tab	15325.75	Tab
59.86230469	0.00048828125	15324.75	Alt	15325.75	Alt
59.86621094	0.00048828125	15325.75	Tab	15326.75	Tab
59.86621094	0.00048828125	15325.75	Alt	15326.75	Alt
59.87011719	0.00048828125	15326.75	Tab	15327.75	Tab
59.87011719	0.00048828125	15326.75	Alt	15327.75	Alt
59.87402344	0.00048828125	15327.75	Tab	15328.75	Tab
59.87402344	0.00048828125	15327.75	Alt	15328.75	Alt
59.87792969	0.00048828125	15328.75	Tab	15329.75	Tab
59.87792969	0.00048828125	15328.75	Alt	15329.75	Alt
59.88183594	0.00048828125	15329.75	Tab	15330.75	Tab
59.88183594	0.00048828125	15329.75	Alt	15330.75	Alt
59.88574219	0.00048828125	15330.75	Tab	15331.75	Tab
59.88574219	0.00048828125	15330.75	Alt	15331.75	Alt
59.88964844	0.00048828125	15331.75	Tab	15332.75	Tab
59.88964844	0.00048828125	15331.75	Alt	15332.75	Alt
59.89355469	0.00048828125	15332.75	Tab	15333.75	Tab
59.89355469	0.00048828125	15332.75	Alt	15333.75	Alt
59.89794922	0.00048828125	15333.875	Tab	15334.875	Tab
59.89794922	0.00048828125	15333.875	Alt	15334.875	Alt
59.90136719	0.00048828125	15334.75	Alt	15335.75	Alt
59.90625	0.00048828125	15336	Alt	15337	Alt
59.91015625	0.00048828125	15337	Alt	15338	Alt
59.9140625	0.00048828125	15338	Alt	15339	Alt
59.91796875	0.00048828125	15339	Alt	15340	Alt
59.921875	0.00048828125	15340	Alt	15341	Alt
59.92578125	0.00048828125	15341	Alt	15342	Alt
59.9296875	0.00048828125	15342	Alt	15343	Alt
59.93359375	0.00048828125	15343	Alt	15344	Alt
59.9375	0.00048828125	15344	Alt	15345	Alt
59.94140625	0.00048828125	15345	Alt	15346	Alt
59.9453125	0.00048828125	15346	Alt	15347	Alt
59.94921875	0.00048828125	15347	Alt	15348	Alt
59.953125	0.00048828125	15348	Alt	15349	Alt
59.95703125	0.00048828125	15349	Alt	15350	Alt
59.9609375	0.00048828125	15350	Alt	15351	Alt
59.96484375	0.00048828125	15351	Alt	15352	Alt
59.96875	0.00048828125	15352	Alt	15353	Alt
59.97265625	0.00048828125	15353	Alt	15354	Alt
59.9765625	0.00048828125	15354	Alt	15355	Alt
59.98046875	0.00048828125	15355	Alt	15356	Alt
59.984375	0.00048828125	15356	Alt	15357	Alt
59.98828125	0.00048828125	15357	Alt	15358	Alt
59.9921875	0.00048828125	15358	Alt	15359	Alt
59.99609375	0.00048828125	15359	Tab	15360	Tab
59.99609375	0.00048828125	15359	Alt	15360	Alt
60.00195312	0.00048828125	15360.5	Tab	15361.5	Tab
60.00195312	0.00048828125	15360.5	Alt	15361.5	Alt
60.00585938	0.00048828125	15361.5	Tab	15362.5	Tab
60.00585938	0.00048828125	15361.5	Alt	15362.5	Alt
60.00976562	0.00048828125	15362.5	Tab	15363.5	Tab
60.00976562	0.00048828125	15362.5	Alt	15363.5	Alt
60.01367188	0.00048828125	15363.5	Tab	15364.5	Tab
60.01367188	0.00048828125	15363.5	Alt	15364.5	Alt
60.01757812	0.00048828125	15364.5	Tab	15365.5	Tab
60.01757812	0.00048828125	15364.5	Alt	15365.5	Alt
60.02148438	0.00048828125	15365.5	Tab	15366.5	Tab
60.02148438	0.00048828125	15365.5	Alt	15366.5	Alt
60.02539062	0.00048828125	15366.5	Tab	15367.5	Tab
60.02539062	0.00048828125	15366.5	Alt	15367.5	Alt
60.02929688	0.00048828125	15367.5	Tab	15368.5	Tab
60.02929688	0.00048828125	15367.5	Alt	15368.5	Alt
60.03320312	0.00048828125	15368.5	Tab	15369.5	Tab
60.03320312	0.00048828125	15368.5	Alt	15369.5	Alt
60.03710938	0.00048828125	15369.5	Tab	15370.5	Tab
60.03710938	0.00048828125	15369.5	Alt	15370.5	Alt
60.04101562	0.00048828125	15370.5	Tab	15371.5	Tab
60.04101562	0.00048828125	15370.5	Alt	15371.5	Alt
60.04492188	0.00048828125	15371.5	Tab	15372.5	Tab
60.04492188	0.00048828125	15371.5	Alt	15372.5	Alt
60.04882812	0.00048828125	15372.5	Tab	15373.5	Tab
60.04882812	0.00048828125	15372.5	Alt	15373.5	Alt
60.05273438	0.00048828125	15373.5	Tab	15374.5	Tab
60.05273438	0.00048828125	15373.5	Alt	15374.5	Alt
60.05664062	0.00048828125	15374.5	Tab	15375.5	Tab
60.05664062	0.00048828125	15374.5	Alt	15375.5	Alt
60.06054688	0.00048828125	15375.5	Tab	15376.5	Tab
60.06054688	0.00048828125	15375.5	Alt	15376.5	Alt
60.06445312	0.00048828125	15376.5	Tab	15377.5	Tab
60.06445312	0.00048828125	15376.5	Alt	15377.5	Alt
60.06835938	0.00048828125	15377.5	Tab	15378.5	Tab
60.06835938	0.00048828125	15377.5	Alt	15378.5	Alt
60.07226562	0.00048828125	15378.5	Tab	15379.5	Tab
60.07226562	0.00048828125	15378.5	Alt	15379.5	Alt
60.07617188	0.00048828125	15379.5	Alt	15380.5	Alt
60.08007812	0.00048828125	15380.5	Alt	15381.5	Alt
60.08398438	0.00048828125	15381.5	Alt	15382.5	Alt
60.08789062	0.00048828125	15382.5	Alt	15383.5	Alt
60.09179688	0.00048828125	15383.5	Alt	15384.5	Alt
60.09570312	0.00048828125	15384.5	Alt	15385.5	Alt
60.09960938	0.00048828125	15385.5	Alt	15386.5	Alt
60.10351562	0.00048828125	15386.5	Alt	15387.5	Alt
60.10742188	0.00048828125	15387.5	Alt	15388.5	Alt
60.11328125	0.00048828125	15389	Alt	15390	Alt
60.1171875	0.00048828125	15390	Alt	15391	Alt
60.12109375	0.00048828125	15391	Alt	15392	Alt
60.125	0.00048828125	15392	Alt	15393	Alt
60.12890625	0.00048828125	15393	Alt	15394	Alt
60.1328125	0.00048828125	15394	Alt	15395	Alt
60.13671875	0.00048828125	15395	Alt	15396	Alt
60.140625	0.00048828125	15396	Alt	15397	Alt
60.14453125	0.00048828125	15397	Alt	15398	Alt
60.1484375	0.00048828125	15398	Alt	15399	Alt
60.15234375	0.00048828125	15399	Alt	15400	Alt
60.15625	0.00048828125	15400	Alt	15401	Alt
60.16015625	0.00048828125	15401	Alt	15402	Alt
60.1640625	0.00048828125	15402	Alt	15403	Alt
60.16796875	0.00048828125	15403	Alt	15404	Alt
60.171875	0.00048828125	15404	Alt	15405	Alt
60.17578125	0.00048828125	15405	Alt	15406	Alt
60.1796875	0.00048828125	15406	Alt	15407	Alt
60.18359375	0.00048828125	15407	Alt	15408	Alt
60.1875	0.00048828125	15408	Alt	15409	Alt
60.19140625	0.00048828125	15409	Alt	15410	Alt
60.1953125	0.00048828125	15410	Alt	15411	Alt
60.20019531	0.00048828125	15411.25	Alt	15412.25	Alt
60.20410156	0.00048828125	15412.25	Alt	15413.25	Alt
60.20800781	0.00048828125	15413.25	Alt	15414.25	Alt
60.21191406	0.00048828125	15414.25	Alt	15415.25	Alt
60.21582031	0.00048828125	15415.25	Alt	15416.25	Alt
60.21972656	0.00048828125	15416.25	Alt	15417.25	Alt
60.22363281	0.00048828125	15417.25	Alt	15418.25	Alt
60.22753906	0.00048828125	15418.25	Alt	15419.25	Alt
60.23144531	0.00048828125	15419.25	Alt	15420.25	Alt
60.23535156	0.00048828125	15420.25	Alt	15421.25	Alt
60.23925781	0.00048828125	15421.25	Alt	15422.25	Alt
60.24316406	0.00048828125	15422.25	Alt	15423.25	Alt
60.24707031	0.00048828125	15423.25	Alt	15424.25	Alt
60.25097656	0.00048828125	15424.25	Alt	15425.25	Alt
60.25488281	0.00048828125	15425.25	Alt	15426.25	Alt
60.25878906	0.00048828125	15426.25	Alt	15427.25	Alt
60.26269531	0.00048828125	15427.25	Alt	15428.25	Alt
60.26660156	0.00048828125	15428.25	Alt	15429.25	Alt
60.27050781	0.00048828125	15429.25	Alt	15430.25	Alt
60.27441406	0.00048828125	15430.25	Alt	15431.25	Alt
60.27832031	0.00048828125	15431.25	Alt	15432.25	Alt
60.28222656	0.00048828125	15432.25	Alt	15433.25	Alt
60.28613281	0.00048828125	15433.25	Alt	15434.25	Alt
60.29003906	0.00048828125	15434.25	Alt	15435.25	Alt
60.29394531	0.00048828125	15435.25	Alt	15436.25	Alt
60.29785156	0.00048828125	15436.25	Alt	15437.25	Alt
60.30175781	0.00048828125	15437.25	Alt	15438.25	Alt
60.30566406	0.00048828125	15438.25	Alt	15439.25	Alt
60.30957031	0.00048828125	15439.25	Alt	15440.25	Alt
60.31347656	0.00048828125	15440.25	Alt	15441.25	Alt
60.31738281	0.00048828125	15441.25	Alt	15442.25	Alt
60.32128906	0.00048828125	15442.25	Alt	15443.25	Alt
60.32519531	0.00048828125	15443.25	Alt	15444.25	Alt
60.32910156	0.00048828125	15444.25	Alt	15445.25	Alt
60.33300781	0.00048828125	15445.25	Alt	15446.25	Alt
60.33691406	0.00048828125	15446.25	Alt	15447.25	Alt
60.34082031	0.00048828125	15447.25	Alt	15448.25	Alt
60.34472656	0.00048828125	15448.25	Alt	15449.25	Alt
60.34863281	0.00048828125	15449.25	Alt	15450.25	Alt
60.35253906	0.00048828125	15450.25	Alt	15451.25	Alt
60.35644531	0.00048828125	15451.25	Alt	15452.25	Alt
60.36035156	0.00048828125	15452.25	Alt	15453.25	Alt
60.36425781	0.00048828125	15453.25	Tab	15454.25	Tab
60.36425781	0.00048828125	15453.25	Alt	15454.25	Alt
60.36816406	0.00048828125	15454.25	Tab	15455.25	Tab
60.36816406	0.00048828125	15454.25	Alt	15455.25	Alt
60.37207031	0.00048828125	15455.25	Tab	15456.25	Tab
60.37207031	0.00048828125	15455.25	Alt	15456.25	Alt
60.37597656	0.00048828125	15456.25	Tab	15457.25	Tab
60.37597656	0.00048828125	15456.25	Alt	15457.25	Alt
60.37988281	0.00048828125	15457.25	Tab	15458.25	Tab
60.37988281	0.00048828125	15457.25	Alt	15458.25	Alt
60.38378906	0.00048828125	15458.25	Tab	15459.25	Tab
60.38378906	0.00048828125	15458.25	Alt	15459.25	Alt
60.38769531	0.00048828125	15459.25	Tab	15460.25	Tab
60.38769531	0.00048828125	15459.25	Alt	15460.25	Alt
60.39160156	0.00048828125	15460.25	Tab	15461.25	Tab
60.39160156	0.00048828125	15460.25	Alt	15461.25	Alt
60.39550781	0.00048828125	15461.25	Tab	15462.25	Tab
60.39550781	0.00048828125	15461.25	Alt	15462.25	Alt
60.39941406	0.00048828125	15462.25	Tab	15463.25	Tab
60.39941406	0.00048828125	15462.25	Alt	15463.25	Alt
60.40332031	0.00048828125	15463.25	Tab	15464.25	Tab
60.40332031	0.00048828125	15463.25	Alt	15464.25	Alt
60.40722656	0.00048828125	15464.25	Tab	15465.25	Tab
60.40722656	0.00048828125	15464.25	Alt	15465.25	Alt
60.41113281	0.00048828125	15465.25	Tab	15466.25	Tab
60.41113281	0.00048828125	15465.25	Alt	15466.25	Alt
60.41503906	0.00048828125	15466.25	Tab	15467.25	Tab
60.41503906	0.00048828125	15466.25	Alt	15467.25	Alt
60.41894531	0.00048828125	15467.25	Tab	15468.25	Tab
60.41894531	0.00048828125	15467.25	Alt	15468.25	Alt
60.42285156	0.00048828125	15468.25	Tab	15469.25	Tab
60.42285156	0.00048828125	15468.25	Alt	15469.25	Alt
60.42675781	0.00048828125	15469.25	Tab	15470.25	Tab
60.42675781	0.00048828125	15469.25	Alt	15470.25	Alt
60.43066406	0.00048828125	15470.25	Tab	15471.25	Tab
60.43066406	0.00048828125	15470.25	Alt	15471.25	Alt
60.43457031	0.00048828125	15471.25	Tab	15472.25	Tab
60.43457031	0.00048828125	15471.25	Alt	15472.25	Alt
60.43847656	0.00048828125	15472.25	Tab	15473.25	Tab
60.43847656	0.00048828125	15472.25	Alt	15473.25	Alt
60.44238281	0.00048828125	15473.25	Alt	15474.25	Alt
60.44824219	0.00048828125	15474.75	Alt	15475.75	Alt
60.45214844	0.00048828125	15475.75	Alt	15476.75	Alt
60.45605469	0.00048828125	15476.75	Alt	15477.75	Alt
60.45996094	0.00048828125	15477.75	Alt	15478.75	Alt
60.46386719	0.00048828125	15478.75	Alt	15479.75	Alt
60.46777344	0.00048828125	15479.75	Alt	15480.75	Alt
60.47167969	0.00048828125	15480.75	Alt	15481.75	Alt
60.47558594	0.00048828125	15481.75	Alt	15482.75	Alt
60.47949219	0.00048828125	15482.75	Alt	15483.75	Alt
60.48339844	0.00048828125	15483.75	Alt	15484.75	Alt
60.48730469	0.00048828125	15484.75	Alt	15485.75	Alt
